"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"East Asia & Pacific (excluding high income)","EAP","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6482794586926","22.3764128359501","23.5563173392572","25.0056385417151","26.5268761863075","27.5536541714216","28.0568206421499","28.4432883791864","28.6380765646229","28.811161813566","29.521158010488","30.2564788045945","30.8078670505086","32.1471064975595","32.7081629649473","33.6239564559121","34.024078607851","34.7868730111665","35.6549431726691","36.2036521168015","37.0804408080561","37.4591235691863","39.4264016828957","41.111452532321","42.6075199283182","43.3265397422786","43.7872355199508","44.3516221240545","45.0549580026395","45.3854055492562","45.4917011231368","45.9732819733412","46.2475458647909",
"Early-demographic dividend","EAR","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6116004474958","30.8646301732663","31.2834561720394","31.5540786205003","31.939277457675","32.2715745980524","32.6774007771609","32.9932966408247","33.1677619613096","33.4385431389325","33.8598198942997","34.3545911171378","34.7175534731239","35.4146041117287","35.7466602515046","36.2772028460848","36.6033008781227","36.9640254212273","37.3555272453337","37.626468373195","38.1722006293325","38.8020450491522","39.3161207316161","39.8554773322357","40.6080750548468","41.3274043106266","41.9741645021676","42.7986872172876","43.4333111993328","42.1227289178258","42.2786002898786","42.5063511326359","42.8497569440665",
"East Asia & Pacific","EAS","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6323503265208","26.3455447619589","27.4906435802902","28.8447815089696","30.2669444236064","31.2503438345643","31.758002158817","32.1524601544148","32.3537694428783","32.5594685619089","33.2732671959548","33.985578846983","34.4787315368189","35.7473385764232","36.3113538091904","37.1584774147731","37.5532938773662","38.2763330112878","39.1195909322543","39.6424341976787","40.4596104866903","40.824009152197","42.6355326049924","44.1777199237803","45.5515721204843","46.261299093707","46.7100456738215","47.2555141480921","47.9530232587547","48.2772107604419","48.3665046678987","48.8598519272713","49.1199550982108",
"Europe & Central Asia (excluding high income)","ECA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8524803975741","40.5009838539269","41.955883158544","41.4419403668957","42.122491939103","42.8851912584251","43.8555603096431","44.2994567235621","44.9497722495941","45.858916039651","46.1566674333974","47.0809370557688","47.7371877769065","48.7751704060435","49.5244221873636","50.2801856250269","50.7206723209698","50.9644820551882","51.6784522992715","51.4063855912519","51.434924496684","51.8658196071275","52.4481197339848","53.0830943013236","54.1381684193839","54.749015431234","55.1037448913059","55.6246128812684","56.3966132975119","56.2712517213718","55.5632701764147","55.2342636289088","55.8594935312124",
"Europe & Central Asia","ECS","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8205077381908","53.460069858498","54.3874993009059","54.8480171462205","55.4977667737834","56.1943726890128","56.8092758331327","57.3427163401051","57.4146600443315","58.079122143487","58.7120371350853","59.5343797911738","60.2093219794172","61.1407697330041","61.6373406700184","62.1546600254183","62.5984971135999","63.1502186261844","64.3614252615674","64.6445106722465","64.8370494742453","65.1486444775666","65.628109201791","65.995501490495","66.4903372772569","66.8293783592781","67.0936903332907","67.3504605512594","67.6812484598388","67.744382303373","67.713911569879","68.4655085749353","68.8309069567316",
"Ecuador","ECU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9294712501556","48.3782053944189","48.1615269944506","49.7474914799515","50.408135499449","50.5916209599827","50.5239250888083","51.1781818943107","49.1582372112659","48.6494055938831","51.0664693623217","49.7323056898757","51.4390953403202","51.4150426387537","51.8689369899222","51.7807673663011","52.877403385188","53.2847691774206","52.6520209784428","53.633751848422","54.1460161314514","54.4987594718071","54.2696723372161","54.7647206960613","54.1489091510279","54.4332490462574","53.7535612922612","52.6488623970474","53.0439758760059","52.3155889223695","50.9813762421771","51.1596001309917","52.5354878677532",
"Egypt, Arab Rep.","EGY","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6126492362811","40.0685049390546","43.024865529124","43.3277321107755","44.1165358636015","45.0821368831319","46.3111078954533","47.9400091313338","48.7187465898691","49.0698317545234","50.1877116869628","51.9126492427685","50.3789233340314","48.2082072832283","47.548540539505","46.6697032575577","46.0781764300606","45.4015686106668","46.2860623147399","46.3409370058186","47.1884954223554","48.0687105262624","47.9308575598379","48.0450917978948","49.101710308858","48.9235334528798","48.3810191935909","51.4594356677138","50.2364107655094","51.1244296580097","52.3557445569474","52.4233679632118","52.7025004884014",
"Euro area","EMU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.996140591837","59.7538732505804","60.6826412655541","61.513190980412","62.1403815441879","62.9122271651514","63.3190648345249","63.4868270228331","64.1361619778179","64.6410296770436","65.0301619575658","65.5551988328971","66.2668862469896","66.8777790075738","67.5202436994431","67.8283137520952","68.1668350623035","69.1189539653265","70.2689175136611","71.011730824704","71.4317487750777","71.9218562341275","72.5317850090541","72.7964212651208","72.9831404017745","73.2192802879779","73.2915877237462","73.3974659684535","73.5395544083006","73.5709987056397","73.8054176352979","74.1265886819708","74.3970909630097",
"Eritrea","ERI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2310509384233","23.22005547606","23.7316031863625","24.3791781038623","24.3869934193718","24.7242786904488","25.2408142106794","25.4289593340573","25.5495705028165","25.4330157670382","26.1282689912827","26.3566794624764","25.9862921310107","25.96735542714","26.0806226389491","26.0603746726279","26.286963708204","25.4114698779237","25.9018818242686","26.1151947927997","27.0714084711747","27.4632919409748","26.6235629492832","28.5304065930942","27.2481307049008","28.2415874448515","27.438093258403","28.8613899666915","29.4475599655071","29.196520391632","29.2392922819461","29.7299562038061","30.0765601834847",
"Spain","ESP","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1964355259886","58.4451580995427","59.1800432299946","60.2502553561205","60.8084639913627","62.1717282415378","62.0458091000928","61.794353481211","62.1131204459463","62.4851136857814","61.9850554532035","62.9584612140775","63.5810774934452","64.3075759666596","65.1306976608881","65.7912686505908","66.3741527068762","68.1242871306913","71.2914140513252","72.8273548278191","74.1395419741032","75.111556372025","75.951335478231","76.3064021013036","75.9720441918138","76.1707831190353","75.5884522846825","75.4621928458171","75.5393090094138","75.4844201788888","75.7525124515161","76.1307531745697","76.4902766440551",
"Estonia","EST","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7019953975354","45.9153371452944","50.7511683247799","53.3540326013471","55.5889239144451","56.6283738691683","56.8712508411001","57.7480813454801","59.7849829522915","58.6454565888146","59.9019573997998","63.6027153160798","63.0648969274279","60.9838507601093","60.732591977727","61.3949650208065","60.0955265186228","60.8311626733615","64.5036232614054","65.4653530100529","63.1530927766645","64.4032814805666","65.4644274337664","65.9935748877204","64.7017933884945","65.8841792195119","66.2004090850982","66.410718211744","67.2840383134314","67.2031609636336","68.2952469530391","68.785368217751","70.0243043499826",
"Ethiopia","ETH","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9825481312622","15.6143297900566","16.1343119279897","16.2778087158187","16.5614878522762","17.2236867310339","17.3304897139714","16.9258786262842","17.132968189513","16.7225620546326","16.5222042266235","15.743097262937","14.6586570116842","14.8599541543653","14.5172710665219","15.2009538191318","15.9706133400097","16.6861570597391","17.2862877879409","18.2406275585704","19.0885747958865","19.7092503493115","20.5578387353744","21.8547510994465","23.2071309192595","24.4851456684547","25.8368982489635","26.9623526236974","28.2695416113186","29.0414792956433","30.2266965888371","30.5076533405033","31.1622869617011",
"European Union","EUU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5390685965868","56.3016056007885","57.1934786626567","57.9964986968223","58.6485278129422","59.3899338715675","59.7668890790031","60.0283170116864","60.7832418944219","61.449167115947","61.9231812170054","62.7648731332442","63.5020248591744","64.1524850463647","64.7318107246455","65.1520610238679","65.4499411648335","66.1887934035362","67.4628235059948","68.1461616888536","68.5339837445065","68.9778666568281","69.5504146871244","69.7850446440639","70.0612609478009","70.3130756407531","70.3519620674711","70.5210903675106","70.7248974618489","70.7831233337492","71.1635151933919","71.5359546156295","71.9644261807536",
"Fragile and conflict affected situations","FCS","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.9450504450689","30.9716241455907","31.2862890273768","31.1145034230533","31.4210342922164","31.9303939428863","32.3959152672982","32.5399932126425","32.8190073843319","32.9722148007035","33.3830464165783","33.5193525333938","33.8845511006588","34.4700339225371","34.9325820806238","35.5938979119775","36.1077553149779","36.7027143762402","37.1397825990433","37.8217200743096","38.4999038996898","38.9849403621188","39.4093082833619","39.9312612757627","40.4130091955384","40.7075423916091","40.888299938232","41.1174572126113","41.1415151184633","40.9066231287555","41.0830598736792","40.4801164267173","40.6017078064298",
"Finland","FIN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2777379497884","63.4913104464678","64.3795437953429","64.9165820592594","64.6450198478228","65.0204384754481","64.8026753595858","64.6299953277169","65.8895332275977","65.8395563060803","67.0842551794066","67.3258323375608","68.0258216680573","68.9212666956784","69.3688154599914","69.6378455136831","69.7454979812571","70.3306017871345","71.4285772240965","72.2601179940762","72.774767030172","73.0551649612016","73.0203666681259","73.8488940344443","74.0722076504613","73.979307005803","74.0810694362373","73.9509020013634","74.5814310425015","74.3958150556714","74.4781117967088","74.8556663996188","74.805544107108",
"Fiji","FJI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2399353409742","65.5500332783517","65.7845836570582","65.9265031435402","66.2244808551652","66.2378886954234","65.2157457762927","64.278041581753","62.0199744489949","60.1907351668368","58.2438627130991","56.2862857519648","54.1313684053965","53.0174299604407","50.9015226807033","51.5045031129699","51.8709748095872","52.3666747070406","52.8488117402256","53.1703131015013","53.5629829186907","53.9346303212739","54.1967671231396","54.7492636747109","55.029628498869","55.2210105579005","55.7957816814523","56.313633376676","56.762007374553","56.5248266922166","56.5987253319332","57.2731612039547","57.6076038029874",
"France","FRA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0248066579056","66.487836792245","67.0362318182345","67.9838159687722","68.1700793551856","68.6698146917556","68.8048721204533","69.2635246171427","69.4617637547018","69.582134317359","69.8959160965557","70.471583381117","71.6086374268662","71.878501311807","72.7476815265964","72.6169569627746","73.3758835333486","73.9739602922781","74.3685464278317","74.8050312141462","74.8847397229741","75.2868034303991","75.6199929413755","76.6214812328799","76.8790312112915","76.8342890654399","76.9833067379019","77.2706754371265","77.0927040251839","77.685173331037","77.9775272302097","78.1562156799457","78.2491789318913",
"Faroe Islands","FRO","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4468719479927","46.4851283387184","46.9049969887786","47.4659215647141","48.1050341442265","48.6613479516421","49.342370102542","49.8822533367483","49.6839059624554","49.8734202681814","50.2996191392287","50.5655478745034","50.9634766025757","51.2508189799514","51.6299169347697","51.6722780947615","52.1870080087617","52.1593321322178","52.31017913469","52.7907606372367","53.2378202749545","53.564641657093","53.8860264512697","54.1278016156721","54.3394244262283","54.4623903329721","54.5058548009368","54.552130765968","54.6171221121662","54.2325730852689","54.2359997355979","54.8402549554783","55.1140362734633",
"United Kingdom","GBR","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5183912692304","68.0438068790532","68.5601438453218","70.140527669541","70.5212998774574","70.6265803460317","71.2830606075711","71.615788975434","72.6351020142091","73.2973736189731","73.9670182054565","74.7018589778946","75.408973569558","76.4213614325522","76.4095606229761","76.5856516192645","76.446133742292","76.9152674346938","79.2794970764493","79.5738199298757","79.6019573387529","79.7442431195069","80.0729203685041","79.778486708696","80.2012106025531","80.4041999568952","80.5771911871668","80.8049218881507","80.8319305574418","80.8595537555538","80.8576111468571","81.0459889219239","81.2451261132045",
"Georgia","GEO","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3578970122177","40.3724356810211","40.3393505763112","40.5707375790879","40.8878025389775","41.0362454725269","41.309503082554","41.248284213123","38.3002186003019","38.0205853952235","37.9290300651788","38.0056609716579","36.753575274085","37.1619621915578","36.3699179034684","35.6435456294631","36.1950660828671","38.3708444317322","40.439601111065","41.3112535818692","40.4365960221092","42.0466646675057","41.8583319847341","42.8379988608449","44.9341245830778","44.2743756655273","43.7019934533628","46.7069190309733","47.5924228280889","45.5291495587192","45.5004274110894","46.358181420744","46.5239028804102",
"Ghana","GHA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7978651044325","27.4279722260372","27.918968217842","28.3911006788164","28.8860911732987","29.3945406818042","30.0647453008564","30.5280579906266","31.0689227125198","31.3319993013429","31.2350799467115","31.1496966676225","31.0904871572998","30.9804727692886","31.0170438663937","30.8789246078162","33.7496987924011","36.7052340340934","39.6724543007702","42.7757534179636","42.2750444758673","41.3477695338666","40.5485082742643","43.3551975752074","46.1373103874374","43.3254992320818","40.4779006085377","41.8413751947875","43.2233156497694","43.8079638915609","44.6729201403451","46.7773109617248","46.9165529751103",
"Gibraltar","GIB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5680828182539","20.7240330518319","20.9018500117048","21.0667790317259","21.2776723005436","21.5237940339","21.8819086049161","22.238184121788","22.5686707761702","22.9147352882135","23.4593180629007","24.0483977422458","24.4576664072971","24.8236272666305","25.2564166575131","25.532336001586","26.2880512745419","26.7862752381966","26.884020850593","27.4574904912433","28.1364171156109","28.8202339847729","29.3882926503333","29.9075370039565","30.4815787253516","31.5408384757024","32.5466327103604","33.3100277434262","33.9757619286066","33.6547034152344","33.8050004292334","34.3624950240377","34.8045675022619",
"Gambia, The","GMB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3231769728623","40.4473212044934","40.5890274097563","40.6524987255884","40.7812767707227","41.0067448161127","41.3842915380186","41.7219444268625","42.2594967324893","42.8182306337764","43.4425607656619","43.3644738219081","44.0450971437375","44.7492479443813","44.783180906218","44.9828860113695","45.4100092624754","46.0385089986263","46.6780648572039","47.2572498476008","46.9339523725643","47.4767203162416","47.8827971416981","47.9936044924541","48.4693458910829","48.7229290915469","49.2301216843441","49.944436253878","50.6500051169296","50.2397694313778","50.2433301404142","50.9604934539618","52.3367049015251",
"Guinea-Bissau","GNB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1642232643461","27.2263608011166","27.3193097507433","27.4985518569908","27.7940022723039","28.4862947337123","29.1013747989491","27.9447015984694","28.178949637117","28.8719531696038","29.3307830575656","29.3308730042643","29.5606549308772","30.0351623015558","30.6337175311117","31.0729301061046","31.5756614805272","32.0239278305755","32.5810000488122","33.2193618815695","34.2420953313328","34.1734689829898","34.7146542144422","35.0196125742197","35.7966453704466","36.665707776395","37.4665321224353","38.0828661288117","38.8067646352442","38.4759387884993","38.6103904271162","39.2021765155112","39.7199580824994",
"Equatorial Guinea","GNQ","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2127622573072","24.438979034822","24.6206944476616","24.8513076549332","25.1388537908564","25.6127844054258","26.4603204599027","26.8664417922428","27.2993819371476","27.6840874211458","28.509798484762","28.9918621349928","29.3843145868365","30.1568971414445","30.6880107898075","30.9051563179127","31.4233004389161","32.0167489705092","31.951934380255","31.5227248813777","31.7060212374116","31.9859586023996","31.7562430551494","31.7360394735207","31.4006281556872","31.0938944537404","30.869245959082","31.2454060272922","31.1807331628304","30.9636473488069","30.9503222628328","31.4140522279912","31.3923117874165",
"Greece","GRC","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.3350600180677","55.0174778747801","55.8048219471592","56.5592887692786","57.4192357019809","57.1476402044229","57.9229943242829","59.1365620195773","59.6393748655165","60.3376130866864","61.4987645591708","62.4139545751539","62.9284157256906","65.9199171676718","66.0785863232207","66.7486886598085","66.7213153610679","66.9735577817516","67.5911410172881","68.3765797146934","70.4077270676636","70.9718969427836","71.1755570773246","71.8138633530416","72.4496726244736","72.7080213085329","72.8089007647655","72.743381034082","73.5303923030834","74.6934262972426","73.3614344845096","73.2851661025242","72.5719571929985",
"Grenada","GRD","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2676850348246","41.8704956158141","41.4596125684632","41.0021986445054","40.5383036721078","40.0844086149403","39.6377151217509","39.2178895913789","38.4661212220022","37.7376124687234","38.4550896958008","38.986042780711","42.8403599086186","43.6741333223278","43.8645842174394","43.9590050477531","43.957437337521","44.0894805223965","44.3720675808791","44.4918112376944","42.5840617386048","48.244989905516","50.9627016326471","49.0079023083189","49.2296276839363","49.6096169825775","49.2176728174022","47.9835815594528","49.8605058293005","49.2366519296089","48.7584596503332","50.845767228696","51.4307350939573",
"Guam","GUM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4883411934763","86.526080195329","86.5853479530876","86.6028351897075","86.6569827765097","86.7048863015115","86.7587254770523","86.8228955448699","86.8766485169132","86.826253862239","86.6431624598296","86.4641280265234","86.2755810867767","85.950715493988","85.6982681555781","85.624530994806","85.4135338345865","85.1587264770917","85.020854199991","84.7979701122634","84.8807093451964","84.9693481421527","85.1113385850134","85.2589132317653","85.4324991187875","85.628692569681","85.8069737264368","86.011408389511","86.1403310866071","86.1470978271958","86.4550219090987","86.5345521428275","86.647657171058",
"Guyana","GUY","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9408546592912","43.9687300063979","44.6155240632439","45.7184336560387","46.5665083135392","47.6800158998311","48.7400366156872","48.9507194548815","50.1134108882568","50.6081739230083","51.668814884058","52.4483445357232","52.9204486981579","53.4237066677555","53.1944382530181","53.0416603131546","53.9883062437305","54.4866712616385","55.0588665942522","55.7539761470956","56.5946450933233","57.4016663821882","58.0652822749836","58.291256765833","58.5061012896939","58.7651260256183","59.1285102108088","59.1447467876039","60.2757005489647","64.3617108343018","62.343094559544","62.7958701098026","62.8990872983328",
"High income","HIC","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9568724992053","61.632043338494","62.4918911614514","63.1333740908059","63.6252814438808","64.1705209300649","64.6243563043981","65.2624166200963","65.4872624377205","65.9332642962498","66.6148403940195","67.2341008802695","67.7105218103798","68.3300365088996","68.7337702442967","69.0178189651211","69.3651992441529","69.896085775203","71.157616457778","71.5598711891076","71.7762707923932","72.0047329076567","72.2513221568292","72.3930605670812","72.601252399607","72.8086738054213","72.9607042580914","73.0924660118341","73.3710518681118","73.4706692579006","73.8219182434449","74.1151925928055","74.3192350827814",
"Hong Kong SAR, China","HKG","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0280564138049","66.5192200418102","68.6697951835052","70.0446606741588","71.2831927752803","72.7648574591842","73.844305302289","75.4640128932926","76.9988371835798","77.7226120242459","78.9149506788817","80.0745229194146","81.3201890512649","82.6695250324649","83.1356688780458","83.538275521688","84.3797387245434","85.0320316925817","85.852617140014","86.0854411290129","86.0505909801185","85.945513819091","85.8294178639254","85.7922786363665","86.092558078488","85.6618569636135","85.7271042555927","85.8311134714309","86.0968971007565","86.3319712375207","86.1408207096388","85.7879123362443","85.7625343270706",
"Honduras","HND","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7004190092991","41.6585807655578","40.1012620220899","38.7252014363062","38.5023592780545","39.4048846610026","40.9903434691844","42.4414132516208","42.8947098771488","41.7965822474417","40.8849662741897","39.3461627541993","41.2349403839981","42.6968256565589","43.3762903919825","42.2759854179868","43.6785453344186","43.7317899566255","43.687796413172","44.4730736568041","44.9251715140672","43.0676358937081","46.4476326893765","49.1419139734115","49.4644940800425","51.0711696109563","47.3317086382439","48.9192395641449","47.9754132373706","51.7331829530929","50.4064262388342","52.3739794245004","56.0546794560656",
"Heavily indebted poor countries (HIPC)","HPC","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5771675052815","20.5346098543846","20.663849646222","20.7630287315084","20.9588095885224","21.2727655134534","21.5088733209038","21.7054600499255","21.9866051218295","22.0733223002234","22.227869884292","22.4338729556782","22.7963367825777","23.2631875768133","23.6218358295764","24.2949240946548","25.0212364426106","25.8623058101728","26.5284118026333","27.3548989538251","27.9280113976151","28.6133809968684","29.0749638428078","30.0479700375551","30.8759531770833","31.3735054754104","31.8928719638451","32.7180345945886","33.4926952328831","33.1347933490226","33.1359661837628","33.7088473368712","33.6625646302381",
"Croatia","HRV","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1679620896178","47.8556989645311","48.4203979518361","49.2022015490823","50.1756691899037","50.9651288715616","52.6897695146016","53.2256129241527","53.9816796055103","54.2828064885263","54.3058790056922","54.6260651384894","52.8830652311747","53.39461880425","54.0716091868033","56.4085310604725","57.0029485614245","56.3294897863563","57.6667922376638","58.2939674593833","57.4603663608525","59.8349101766111","61.588718776031","63.5016487304004","64.0600934273528","65.4232248526356","66.6050538034746","66.3365948559316","66.1398014071105","65.2966173912608","64.4270663032479","65.7360823686847","67.8503965834312",
"Haiti","HTI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5676347705205","34.741294892389","34.9453045353955","35.076243353594","35.4996559571333","35.8070876186687","36.3220277904492","36.5908170394688","37.014216538366","37.6714319800838","38.1744503237028","38.795097667671","39.1601614964882","39.2633850857523","39.1230132530314","38.9971947283433","39.0672573469086","39.0596847536985","39.162111804722","39.2800289779101","39.2456757212302","39.3588091586077","39.9299130246288","40.1746868931327","40.7162964269148","41.2641494868348","41.7160963412359","42.0585108916951","42.4611113272779","42.125652819702","42.1314475332809","42.6714612394237","42.8605768310999",
"Hungary","HUN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2037889145814","53.6313118534679","57.0913333506455","58.2793398588794","59.4051524258451","58.5365299907869","58.9570563408001","57.8793136422753","58.6927838252129","59.763770174586","59.3910840244942","59.7429833778654","61.2222374173843","61.793607616457","62.6576573412089","62.9170431568037","62.8987742413114","63.4618987609852","64.2340415034139","64.7554600212206","64.2752513297502","65.1444438013528","65.3275484870087","64.8216236867061","64.7707219433375","64.522141535675","63.4399768672869","62.7282755892657","63.1889772125066","63.3408553011013","64.1767379839145","64.2820081185385","64.4175224263331",
"IBRD only","IBD","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0243007236738","29.5657725395438","30.465948408953","31.3721375318276","32.3328770631296","33.0367597336719","33.4342555361269","33.8495070252455","33.9653236172869","34.2463300678723","34.8357076813918","35.4531419325567","35.9474909324967","36.8811421448321","37.3891559085109","38.1254859595362","38.5274853004516","39.1123129063862","39.7982949589933","40.200320985233","40.9636746901977","41.4758308724238","42.7441683074815","43.9075274119248","45.0165195777546","45.6368055193173","46.1040840721045","46.707178843119","47.3049152509311","46.5736645632032","46.5631355517774","46.7266952596868","47.0182765836027",
"IDA & IBRD total","IBT","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5410748956799","28.9890704041923","29.7913730551489","30.5198453100002","31.3983599189065","32.0466841814924","32.4580562524018","32.7999268898641","32.949568806678","33.1840173166921","33.7650227284638","34.4074644140807","34.9191384122611","35.77291784808","36.2836720746416","36.9558082371124","37.3532163353926","37.8933729990692","38.5112565135745","38.9285632604698","39.5911390811881","40.0599245529515","41.0973173840885","42.1187134377837","43.0794200904723","43.6108022680672","44.0979524113578","44.7002746672109","45.2265741555613","44.5815439193594","44.5930493080993","44.8466834409671","45.120529189411",
